,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
002353,14.0,0.1297905630399361,0.11641090788635944,0.002589331952356222,0.04401070056309814,0.10812605881894277,0.17026484018264837,0.3609554703627249,321.8389266963,208.0809198304
002355,12.0,0.0684678584294834,0.08087854201282282,-0.020811654526534773,0.007853403141361182,0.032727992363390856,0.13699938067712641,0.21576354679802945,27.6774400767,27.5256328254
002366,26.0,0.08389138090325349,0.08703220749451818,-0.015214384508990375,0.026455462323326295,0.05660862657847032,0.13270209157716228,0.34293948126801155,30.34700725,21.15866858
002367,14.0,0.0924050456262203,0.07638709878989526,0.0,0.041606799314531484,0.061637592330661795,0.1139077811324753,0.23474178403755874,56.7928704016,37.3140758898
002368,9.0,0.10023740659626827,0.11313831931644439,-0.010791366906474753,0.010574018126888296,0.07622739018087854,0.17713295799047213,0.32943089430894323,107.52703891799999,106.9997596417
002369,26.0,0.043945140894969745,0.05397985097501892,-0.008733624454148492,0.00820712615271485,0.027641156797167055,0.055199901809419805,0.19953325554259038,24.2243054679,24.188411219499997
002370,19.0,0.06984170950626956,0.06821477713631306,-0.015384615384615441,0.0190257611241218,0.0625,0.10211005702504139,0.2589928057553956,28.229073405999998,26.6299922032
002371,9.0,0.10154056885027225,0.11154346899269006,-0.03083636363636366,0.0644423260247855,0.07324106113033446,0.10826888756692443,0.32755362898744034,1409.7962062917002,1315.1386779313
002372,10.0,0.04847924479357615,0.047570025256357895,-0.030366492146596924,0.015862589445438335,0.0497553745876429,0.07655876485072888,0.1312500000000001,301.54620843,272.8888822835
002373,20.0,0.09326526269874055,0.09706121697146736,-0.005817711700064621,0.037546652927353374,0.058483170418198616,0.10671459512318338,0.3198847262247837,139.9074227331,121.5640301284
002375,19.0,0.09924330610112103,0.10308817959761443,-0.017957351290684653,0.01806827521427734,0.05109489051094873,0.18865336825394696,0.32794457274826794,67.1338276168,66.6827777972
002376,13.0,0.044798657614691546,0.07369385585465901,-0.050680786686838064,0.008684863523573227,0.019642857142857295,0.06363636363636349,0.19725085910652917,44.487555765799996,42.9196048327
002378,25.0,0.13540007733979606,0.14953638759793025,-0.0636363636363636,0.03921568627450989,0.10000000000000009,0.20025348542458832,0.4481327800829875,74.39548036069999,73.8458987977
002382,13.0,0.12764065105144168,0.11362149641416681,0.0008378718056136769,0.032258064516129004,0.10567576042646598,0.171875,0.3264205723766074,91.13865128030001,90.63543036370001
002383,32.0,0.07903686273856889,0.07807813557621547,-0.04421768707482998,0.02953594003866178,0.05307642161173598,0.11729694365469112,0.2851782363977484,41.3121044541,33.8405882885
002384,10.0,0.09755835079172223,0.07417934387279561,0.007109004739336511,0.03162963086138515,0.11289241164404218,0.14452557944423244,0.22445652173913055,293.926202643,238.9883383709
002385,23.0,0.07131656675593918,0.07181165591907165,-0.056313993174061494,0.028964613368283154,0.06573426573426566,0.10540192043895746,0.2547033285094067,314.3232989618,234.8536162294
002387,19.0,0.10497592016627133,0.14035607074336562,-0.03333333333333344,0.04395043119294961,0.09247448979591821,0.11933441852052795,0.642162162162162,87.099905835,86.1344434058
002389,17.0,0.07803255675806953,0.05624412318462595,0.010769230769230864,0.0347615198059823,0.0689045936395758,0.10361445783132517,0.2359693877551019,162.3091648458,150.8655442235
002390,22.0,0.06833368104953891,0.11766387572020233,-0.08012326656394464,0.01342081892119279,0.03365523365523371,0.0675430778371956,0.48169556840077066,99.94236704229999,77.29621523649999
002393,11.0,0.039518311302240754,0.025783610114203447,0.013758146270818283,0.02182022484647006,0.027807486631016065,0.05397334224128447,0.0914058618976652,37.8776567568,37.8776567568
002396,7.0,0.10629320820741261,0.0678251803990142,0.02698237885462551,0.061636453398715374,0.0694760820045559,0.1652747317488492,0.19377162629757771,127.5050723309,127.5050723309
002399,17.0,0.03704762542478637,0.052339154757004694,-0.03680113234253368,0.012064343163538771,0.032118591723286016,0.051867219917012486,0.20383817427385886,237.408530285,201.7972395134
002400,19.0,0.09561043994775219,0.18696780869775834,-0.07958477508650519,-0.0017482517482517168,0.021352313167259718,0.09751235689407578,0.657142857142857,81.4138452077,78.79173136989999
002401,20.0,0.05590948456750777,0.05731570125292873,-0.012486992715920797,0.021329340424474375,0.03639874324026493,0.10261827350243624,0.2036247334754795,31.1818865698,30.5718745175
002402,20.0,0.07338835382452061,0.07362115932920535,-0.02070484581497789,0.014678699399338024,0.0588493177958882,0.12333910966529116,0.26956521739130435,136.9197316304,120.1020046191
002405,20.0,0.1076679250608108,0.10541844121426232,0.003399048266485405,0.041041504465881895,0.06657614265218281,0.14683651062059427,0.42387659289067736,312.015498932,297.0712163649
002407,17.0,0.09421939494798885,0.10520167099045528,-0.034424853064651595,0.026654411764705843,0.05796479175611857,0.11127781945486359,0.29032258064516125,299.92330278310004,266.95023816189996
002408,12.0,0.08294142823097098,0.11407718615571628,-0.010676156583629859,0.018420793692272452,0.03547453703703707,0.14139102412791593,0.38759689922480645,216.6097768614,210.7916029108
002409,20.0,0.09318412323107987,0.06542799525399233,-0.0062539086929330745,0.04741622799325629,0.07364899514366441,0.12818581025239983,0.24245562130177523,231.44363489490001,154.8976152683
002410,11.0,0.08340386380450847,0.06027032133390192,0.010847975553857747,0.040400678651608346,0.06800832755031228,0.12934444003298418,0.1877887788778878,549.2448558287,458.7863258053
002411,29.0,0.05516312580962684,0.06143107736679968,-0.007451564828613977,0.015744032503808958,0.03842159916926269,0.08010335917312639,0.23958333333333348,100.36459896209999,100.36459896209999
002412,20.0,0.049414752868887885,0.048699187685785905,-0.007331378299120339,0.013566620829413012,0.03725472371015792,0.06477691073421954,0.1798063623789763,31.349360095999998,30.7536163442
002413,24.0,0.08010145088429076,0.07707928935385365,0.015957446808510634,0.02860975872179028,0.05113333613775306,0.09655275588883239,0.33834586466165417,67.1503898,60.97608775
002414,10.0,0.14193054161951438,0.17149313990126122,-0.023497036409822147,0.023302467770987656,0.06110878405501163,0.29043350856767375,0.41056137012369165,403.1387234447,320.74128675009996
002415,7.0,0.10458607846178504,0.06351130256457822,0.020827547903360166,0.06978572207480638,0.0951443569553807,0.13288533795780177,0.21078852430853812,3162.0116057906,3075.7598780687
002416,17.0,0.11100166918198233,0.09229805974999761,0.027450980392156765,0.042038216560509545,0.07577497129735922,0.14234234234234244,0.3672496025437202,117.2360593203,115.66792515739999
002419,13.0,0.03909989131306497,0.05630187568875733,-0.025445292620865145,0.003933910306844979,0.02832512315270952,0.06178861788617884,0.19080459770114921,87.0791551456,87.0558365717
002421,12.0,0.07871750009984518,0.0743059729358567,0.0,0.03844124625374623,0.048273155416012625,0.11499735706856279,0.2401215805471124,56.3204445529,52.1231755366
002422,11.0,0.053636832548228375,0.05780608819092766,-0.04416611733684905,0.01889348937970281,0.05347349177330907,0.09450135154360506,0.133793103448276,244.74510649290002,194.5628539566
002424,17.0,0.06629837298833874,0.07778124276962128,-0.05015353121801436,0.01662404092071612,0.04861111111111116,0.10059171597633143,0.21549295774647903,102.0297602692,67.6701759777
002425,23.0,0.0808064243850435,0.07797157805889465,-0.006201550387596955,0.02242937853107352,0.05701754385964919,0.12144585601935864,0.2505910165484633,53.286245818400005,53.2484161597
002428,6.0,0.08506581663657735,0.058697251449954975,0.00850030358227083,0.03653706673982038,0.11348072049948355,0.12587124504497388,0.1340425531914895,71.3207044983,70.0417266802
