,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
000598,52.0,0.03589397704332914,0.03660979186026888,-0.06306306306306309,0.016354278549400525,0.030128137244519793,0.052369077306733125,0.1685823754789273,151.6999027033,151.6999027033
000600,41.0,0.08208734585427999,0.07280672158753627,-0.04399323181049064,0.02784810126582271,0.0744920993227991,0.1208791208791209,0.24545454545454537,75.4274711131,45.8908581204
000603,44.0,0.07837271337950504,0.08492452257021682,-0.12241224122412242,0.022995847296578886,0.05861934404905689,0.1314102881197889,0.30263157894736836,78.8634983534,67.3009526786
000607,55.0,0.07180148106831998,0.08599004868373473,-0.07676348547717848,0.02270776098901106,0.04106280193236711,0.10939280757382563,0.4770459081836329,47.4247443531,41.2371678501
000612,43.0,0.08591895722786921,0.10875606252482235,-0.04830053667262957,0.017246428733906582,0.0497017892644136,0.11406033971953389,0.43507972665148076,75.82388305020001,75.7145069479
000617,49.0,0.05508105172945226,0.05869772874686032,-0.02857142857142858,0.012922465208747402,0.0495129870129869,0.07898658718330864,0.30582524271844647,601.7629930958,601.7629930958
000620,52.0,0.07628497964242971,0.10227107226905628,-0.045929018789144016,0.009778970854832036,0.0611941720903898,0.10082807467153482,0.4899598393574296,53.676337438900006,53.674463271499995
000623,50.0,0.029987886467833787,0.025884443362733427,-0.022751322751322745,0.01745041934915359,0.028908543498943007,0.04774747875852181,0.08832246591582682,169.5722552119,169.1448130625
000625,54.0,0.07995261133774922,0.08147117780445089,-0.04269081500646832,0.02139667360008518,0.05033083020918849,0.1463396966166623,0.31297185998627297,1046.3682343256,801.9738472683
000627,57.0,0.040854016870711336,0.04977505848243069,-0.0535491905354919,0.009287925696594312,0.03197158081705154,0.05699481865284972,0.25142857142857156,145.25450027809998,133.8424960959
000629,44.0,0.06561721553743746,0.06178740816727087,-0.013698630136986245,0.027246907681690413,0.053665417491262746,0.07973385689354284,0.27118644067796605,300.2456152702,299.771153957
000630,43.0,0.07076667480275754,0.09533116652768506,-0.022935779816513846,0.010043077539571232,0.03768115942028971,0.07784050452649793,0.4212765957446807,346.3229418176,346.3183148275
000631,54.0,0.05506220291614395,0.07139424225236583,-0.05882352941176472,0.017116595185390215,0.035765136619431814,0.08352829768270947,0.3795379537953796,80.7596347537,80.7596347537
000636,43.0,0.07759321453266305,0.07393133251289086,-0.06736689605215496,0.025773217093510548,0.08227848101265822,0.12043416737198465,0.2720458553791887,198.65916921139998,153.7115258417
000639,50.0,0.06852515425629228,0.09343913565795449,-0.312862108922364,0.023309878496972358,0.04962526766595299,0.1096746678613893,0.29439252336448596,47.602777342399996,47.6027189981
000650,41.0,0.06407728117419802,0.05917615722121815,-0.02833333333333332,0.0240452616690241,0.053651266766020944,0.10248447204968936,0.24580152671755728,85.8162153463,82.2640684097
000651,47.0,0.04500081721354521,0.056301640838200835,-0.021818181818181848,0.00907160524565731,0.02721466259372418,0.06448644865973407,0.255203619909502,1915.1051383253,1900.8850758581
000652,43.0,0.07011751281063633,0.10206489526904984,-0.05649717514124297,0.013799919927935056,0.036407766990291135,0.09400725564104861,0.5087719298245612,55.1864622055,55.1445838172
000655,39.0,0.08404327829436749,0.0713807769940405,-0.03806228373702436,0.04753802882800495,0.07305389221556902,0.1181534187670299,0.3754385964912279,40.4831367755,40.4831367755
000656,47.0,0.06643417159719003,0.07168765434614466,-0.11355932203389829,0.01618805070109197,0.05263157894736836,0.11468791197647299,0.23240223463687149,183.1522560534,182.1779534213
000661,49.0,0.09472161184224767,0.0910006422984852,-0.06252283785603019,0.0423861566484518,0.07427597955707,0.13497822931785186,0.47412492088992764,647.8762476426999,609.4837197331
000665,47.0,0.10025691515223448,0.18438617409679697,-0.015384615384615441,0.010333485770570139,0.035785288270377746,0.1035916965352448,0.997159090909091,94.5170842475,94.51199617479999
000667,50.0,0.05860539643156816,0.07317728352509772,-0.028880866425992857,0.024482545566882785,0.038739106753812536,0.06510389474783324,0.4491017964071857,41.4454077404,40.980428241300004
000671,46.0,0.11990626144696774,0.18776834380098018,-0.029268292682926966,0.022562029082881352,0.08239969332992592,0.12756904092060395,0.9363636363636361,101.4393842493,99.2751596307
000672,44.0,0.07757781949716774,0.08753797180975252,-0.05428571428571427,0.019069407155344442,0.051501428050491294,0.11707217754250221,0.33141210374639773,162.3985188027,162.3985188027
000680,46.0,0.0627037961394734,0.06726500573236344,-0.05982905982905984,0.020451770451770435,0.05013219741480601,0.10208834995986699,0.28205128205128194,71.33802757,50.2057450175
000681,51.0,0.09813964484138163,0.0939288977670514,-0.09600000000000009,0.0326621959446054,0.09590643274853794,0.14186973086634624,0.42822235797189956,87.7823508601,75.75864606489999
000683,49.0,0.08201109014767774,0.09699520900181309,-0.010526315789473717,0.017777777777777892,0.05555555555555558,0.10446137105549513,0.4121863799283154,343.3426949089,310.6434498503
000685,46.0,0.026736613154827855,0.02076827887149587,-0.009685230024213065,0.011472793015256999,0.02273546252887315,0.04056368395066312,0.07814761215629518,110.0433073473,93.4909516149
000686,54.0,0.03888952280720386,0.04432140952791231,-0.033200531208499307,0.010527172882696112,0.033545975539476136,0.05486483879192133,0.2012195121951219,152.3634901234,152.3634901234
000690,47.0,0.041849524036805946,0.0569743673563186,-0.10214168039538718,0.014818025022106607,0.03503184713375784,0.05913478485873502,0.2321981424148607,90.95210889639999,90.89289660729999
000700,56.0,0.05769201320454104,0.053946928042707544,-0.043589743589743546,0.02686077993635122,0.049579861852880325,0.08537143701078126,0.22828784119106693,43.012060030600004,43.012060030600004
000703,53.0,0.059625052624668495,0.0591666605784097,-0.03580729166666663,0.01730103806228378,0.04647560030983722,0.08093385214007798,0.22032374100719432,329.5986112556,327.8751001919
000708,44.0,0.08749369988697836,0.07551035320557233,-0.05603230691569916,0.04861156761325308,0.08137936545992164,0.10882451115513819,0.3037316957959375,904.9528329396001,225.76670135830003
000709,43.0,0.03743844495668711,0.04872304599485431,-0.04901960784313719,0.007375371141148834,0.02657807308970095,0.05018389469608986,0.17372881355932202,264.4033365275,264.3606267774
000712,52.0,0.07521978106183323,0.09023667141824172,-0.10821917808219184,0.028882707853649603,0.04806769141749312,0.0983688797156288,0.41896024464831805,120.96,120.857504625
000717,45.0,0.06357851134958678,0.06760436706707613,-0.035175879396984966,0.011734028683181297,0.048275862068965614,0.10106382978723394,0.2511848341232228,87.72978824459999,87.72978824459999
000718,54.0,0.07204021265330061,0.08676424519419412,-0.06499999999999995,0.022719149663563976,0.05135389686837766,0.09586495888678043,0.5169230769230768,113.495401051,85.6368081212
000719,44.0,0.0375158831267252,0.04181375665469364,-0.05989583333333337,0.005693955767780923,0.034067472706287405,0.06168694675231717,0.13793103448275867,78.5820461668,51.2369301572
000723,48.0,0.10027293398189047,0.1291206871346382,-0.04471101417666301,0.028909875362488235,0.07347650432756803,0.12234361946532996,0.7223300970873783,481.68656281150004,447.84182059830005
000725,40.0,0.06178426342188574,0.06990753065579931,-0.03759398496240607,0.019161535675479846,0.04160993873383245,0.0938135116825462,0.3002680965147453,1503.2287204445001,1425.9644109560998
