,count,mean,std,min,25%,50%,75%,max,mv_tatal,mv_on_trade
000541,15.0,0.09206194593151631,0.11620687796017645,0.003717472118959231,0.0270023395821134,0.05283757338551842,0.1040964083972683,0.46078431372549034,70.41512428899999,54.621105091000004
000543,11.0,0.06426058266759872,0.04069696885428654,0.013605442176870763,0.03479034015946769,0.06068601583113442,0.08324691678085983,0.15345268542199486,89.7677887723,70.8996814118
000547,5.0,0.15134588073721789,0.15659008693246096,0.032656663724624835,0.08944954128440363,0.10333333333333328,0.10481927710843353,0.42647058823529416,154.4348781209,121.3438677491
000550,17.0,0.1602590587198743,0.13399607362884822,0.026448362720403074,0.0630952380952381,0.11307420494699638,0.18779904306220097,0.47111111111111104,130.77691770709998,78.5471667622
000551,7.0,0.12529784330799948,0.09492920243698767,0.017142857142857126,0.07612014542337042,0.11493123772102165,0.1398755634318296,0.31301939058171757,33.0863538343,32.7665834907
000552,10.0,0.08376260118651865,0.08712823790966186,0.0,0.030640603651720333,0.046137122054808355,0.10676830245100666,0.2421052631578946,100.011133334,99.8732864047
000554,11.0,0.09712462374724552,0.06300497895488769,0.020000000000000018,0.05224744711889129,0.07772020725388606,0.1284630329972576,0.23049645390070927,25.482046771,19.220435321700002
000555,5.0,0.08422093921242033,0.07751399510053353,0.02297297297297307,0.040000000000000036,0.053710247349823215,0.08837209302325588,0.21604938271604945,110.0708463571,108.9495633035
000559,10.0,0.11648993866548345,0.09045842375888363,0.014084507042253502,0.05415480201632883,0.08563064091485773,0.15702183510320966,0.29429892141756553,187.985729364,156.6478423809
000560,5.0,0.1559447982034575,0.07169259455190881,0.08488612836438936,0.10677083333333348,0.14171122994652396,0.17931034482758612,0.2670454545454546,69.48727622770001,66.3733215199
000563,8.0,0.10696233018493287,0.0753077080437778,0.036809815950920255,0.05085548362924874,0.0949769585253456,0.12953212127080965,0.26953125,118.5239844734,118.5239844734
000565,10.0,0.09474303015767944,0.0843216895771286,0.017716535433070835,0.03082706766917287,0.05761776982707223,0.16152976106319805,0.25,25.8420964774,25.8420964774
000566,3.0,0.16791797160174715,0.11055661247511528,0.06478873239436611,0.10955486002434356,0.154320987654321,0.21948259120543767,0.28464419475655434,57.9922184102,52.0929413276
000568,14.0,0.09366285082242123,0.06780745081770785,0.022043287076694673,0.04045954107692584,0.08370035418716004,0.1389134030137792,0.2560394692072132,3031.2326706706,3016.5864198186
000581,14.0,0.09285810600104576,0.10243058245188054,0.013349038084020437,0.02278466030142806,0.0742177313071779,0.08072266077965679,0.3797600417318725,210.0029193958,170.0973642255
000589,4.0,0.19474052926751606,0.22298789724379617,0.030100334448160515,0.057782815570803,0.11522036499516242,0.2521780786918755,0.5184210526315789,48.0797710692,43.860694799899996
000591,6.0,0.0929140130744575,0.07790973574313094,0.0060422960725075026,0.05537017097666469,0.07518272687764205,0.10806558602889732,0.23328380386329872,227.3366094985,154.0046778668
000592,15.0,0.1670645102270054,0.10490130920702884,0.01538461538461533,0.08797012846308627,0.14559386973180088,0.23286465260624478,0.38095238095238093,49.2604118249,48.8053904199
